customer_id,total_invoices,total_invoice_value,average_invoice_value,average_days_overdue,maximum_days_overdue,total_previous_payments,total_previous_late_payments,average_payment_delay,total_payment_failures,total_communications,average_last_contact_days,payment_reliability_score,payment_behavior_score,customer_value_score,customer_lifetime_value,recovery_rate,late_payment_rate,payment_failure_rate,communication_per_invoice,cluster,customer_segment,recommended_strategy,customer_priority_score
CUST1097,8,194594.63,24324.32875,49.625,269,118,28,11.75,6,27,39.0,66.4075,74.655,21.67,1083668.0,0.75,0.23728813559322035,0.75,3.375,2,High-Risk Customer,Frequent follow-up and payment assistance,2006186.3
CUST0410,8,342321.67,42790.20875,199.5,441,138,39,12.75,5,30,52.625,73.31625,77.76,10.41,520529.0,0.375,0.2826086956521739,0.625,3.75,2,High-Risk Customer,Frequent follow-up and payment assistance,1999566.89
CUST0808,3,56687.719999999994,18895.906666666666,0.0,0,63,21,4.333333333333333,3,6,13.666666666666666,65.96333333333332,78.38,29.959999999999997,1497947.0,1.0,0.3333333333333333,1.0,2.0,1,High-Risk Customer,Frequent follow-up and payment assistance,1997262.67
CUST0145,3,133389.36,44463.119999999995,155.33333333333334,385,37,9,14.333333333333334,6,12,54.0,72.03,73.41333333333334,12.57,628688.0,0.6666666666666666,0.24324324324324326,2.0,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1995716.25
CUST1515,3,65465.38,21821.79333333333,95.0,285,35,7,13.333333333333334,3,10,75.0,79.79666666666667,79.89333333333333,16.94,847057.0,0.6666666666666666,0.2,1.0,3.3333333333333335,2,High-Risk Customer,Frequent follow-up and payment assistance,1982113.38
CUST0455,7,346379.23,49482.74714285714,108.71428571428571,458,110,29,18.428571428571427,4,23,35.285714285714285,74.87142857142858,75.23571428571428,14.99,749539.0,0.7142857142857143,0.2636363636363636,0.5714285714285714,3.2857142857142856,2,High-Risk Customer,Frequent follow-up and payment assistance,1976826.37
CUST0951,2,33845.63,16922.815,91.0,182,28,6,18.0,1,9,66.5,77.53999999999999,76.965,17.04,851849.0,0.5,0.21428571428571427,0.5,4.5,1,High-Risk Customer,Frequent follow-up and payment assistance,1975681.22
CUST1730,7,145554.6,20793.514285714286,95.28571428571429,302,81,18,10.571428571428571,4,21,41.42857142857143,76.86571428571428,80.94857142857143,16.55,827635.0,0.7142857142857143,0.2222222222222222,0.5714285714285714,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1975420.24
CUST1961,6,239983.56,39997.26,153.0,441,96,30,8.333333333333334,4,18,54.833333333333336,69.38000000000001,78.35833333333333,11.88,594026.0,0.5,0.3125,0.6666666666666666,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1972537.59
CUST0454,4,100729.25,25182.3125,93.0,372,64,17,8.0,2,9,57.75,73.5475,80.975,15.97,798736.0,0.75,0.265625,0.5,2.25,2,High-Risk Customer,Frequent follow-up and payment assistance,1951037.48
CUST1743,3,19595.92,6531.973333333332,75.66666666666667,149,51,24,18.666666666666668,2,14,53.666666666666664,44.92333333333334,59.93,15.0,750033.0,0.6666666666666666,0.47058823529411764,0.6666666666666666,4.666666666666667,3,High-Risk Customer,Frequent follow-up and payment assistance,1937585.25
CUST1149,6,122861.87,20476.978333333333,165.5,332,89,32,16.166666666666668,3,22,40.833333333333336,63.778333333333336,71.19166666666666,10.67,533455.0,0.3333333333333333,0.3595505617977528,0.5,3.6666666666666665,3,High-Risk Customer,Frequent follow-up and payment assistance,1925562.76
CUST1212,7,172047.45,24578.207142857143,91.0,575,126,27,11.285714285714286,9,13,38.714285714285715,75.96142857142857,78.63857142857144,16.58,828799.0,0.8571428571428571,0.21428571428571427,1.2857142857142858,1.8571428571428572,2,High-Risk Customer,Frequent follow-up and payment assistance,1922221.68
CUST0103,3,180551.84,60183.94666666666,215.33333333333334,478,52,12,11.333333333333334,1,9,41.0,73.01666666666667,79.04333333333334,9.88,493945.0,0.6666666666666666,0.23076923076923078,0.3333333333333333,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1917013.21
CUST0781,4,193696.27000000002,48424.067500000005,93.0,372,45,14,10.75,4,18,35.5,63.3225,73.21000000000001,15.14,757173.0,0.75,0.3111111111111111,1.0,4.5,2,High-Risk Customer,Frequent follow-up and payment assistance,1915984.21
CUST0852,5,95413.6,19082.72,273.8,459,57,15,13.6,12,17,65.6,71.176,72.628,8.05,402414.0,0.2,0.2631578947368421,2.4,3.4,3,High-Risk Customer,Frequent follow-up and payment assistance,1900071.83
CUST0921,7,309593.01999999996,44227.57428571428,113.71428571428571,489,161,40,8.571428571428571,4,16,30.142857142857142,71.29571428571428,79.36142857142856,14.209999999999999,710327.0,0.7142857142857143,0.2484472049689441,0.5714285714285714,2.2857142857142856,2,High-Risk Customer,Frequent follow-up and payment assistance,1895230.59
CUST0404,3,41941.36,13980.453333333333,72.66666666666667,182,59,12,19.666666666666668,1,19,20.666666666666668,81.61,78.33999999999999,18.22,911069.0,0.3333333333333333,0.2033898305084746,0.3333333333333333,6.333333333333333,2,High-Risk Customer,Frequent follow-up and payment assistance,1893067.55
CUST0748,3,56761.659999999996,18920.553333333333,165.0,495,34,10,12.666666666666666,2,6,44.666666666666664,78.62333333333333,80.37666666666667,11.03,551590.0,0.6666666666666666,0.29411764705882354,0.6666666666666666,2.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1891629.24
CUST1100,4,410393.83999999997,102598.45999999999,90.75,155,85,26,21.5,5,24,58.25,68.7,68.9525,15.16,758175.0,0.5,0.3058823529411765,1.25,6.0,3,High-Risk Customer,Frequent follow-up and payment assistance,1888591.63
CUST0868,5,205255.97,41051.194,5.8,29,82,19,9.2,2,17,49.0,79.97999999999999,83.67,28.910000000000004,1445285.0,0.8,0.23170731707317074,0.4,3.4,1,High-Risk Customer,Frequent follow-up and payment assistance,1883417.86
CUST0424,1,34062.29,34062.29,0.0,0,3,1,28.0,0,6,50.0,66.67,66.54,28.23,1411303.0,1.0,0.3333333333333333,0.0,6.0,3,Occasional Late Payer,Personalized payment reminder,1881737.33
CUST0137,5,215476.77,43095.354,317.8,551,63,23,14.0,4,18,62.2,57.686,68.84400000000001,6.58,329215.0,0.4,0.36507936507936506,0.8,3.6,3,High-Risk Customer,Frequent follow-up and payment assistance,1877612.43
CUST1755,4,209228.44999999998,52307.112499999996,37.75,151,99,24,5.0,4,18,51.25,75.9525,82.975,21.71,1085408.0,0.75,0.24242424242424243,1.0,4.5,1,High-Risk Customer,Frequent follow-up and payment assistance,1857610.01
CUST1432,3,129774.70999999999,43258.236666666664,0.0,0,36,12,15.333333333333334,1,13,41.333333333333336,63.53333333333333,71.89999999999999,27.76,1387768.0,1.0,0.3333333333333333,0.3333333333333333,4.333333333333333,1,High-Risk Customer,Frequent follow-up and payment assistance,1850357.33
CUST1451,5,666167.61,133233.522,275.6,533,64,13,18.4,4,16,15.4,81.064,77.89200000000001,8.1,405054.0,0.4,0.203125,0.8,3.2,2,High-Risk Customer,Frequent follow-up and payment assistance,1830413.71
CUST1732,5,162858.13,32571.626,348.2,572,47,11,15.4,1,12,54.0,77.738,79.232,6.57,328495.0,0.2,0.23404255319148937,0.2,2.4,2,High-Risk Customer,Frequent follow-up and payment assistance,1816898.86
CUST1640,2,28856.98,14428.49,250.0,500,21,8,22.0,1,14,49.5,32.5,52.05,7.51,375329.0,0.5,0.38095238095238093,0.5,7.0,3,High-Risk Customer,Frequent follow-up and payment assistance,1814090.17
CUST0859,4,123715.72,30928.93,337.0,561,76,23,10.75,3,10,56.5,70.03999999999999,77.07,6.36,318083.0,0.25,0.3026315789473684,0.75,2.5,2,High-Risk Customer,Frequent follow-up and payment assistance,1810687.48
CUST0251,5,358313.01,71662.602,48.2,162,87,20,11.2,5,16,58.2,79.35799999999999,80.96000000000001,19.84,991768.0,0.6,0.22988505747126436,1.0,3.2,2,High-Risk Customer,Frequent follow-up and payment assistance,1807685.27
CUST0151,2,34756.479999999996,17378.239999999998,152.0,304,45,10,18.0,3,11,73.5,78.555,75.475,11.65,582726.0,0.5,0.2222222222222222,1.5,5.5,2,High-Risk Customer,Frequent follow-up and payment assistance,1794796.08
CUST0302,6,222731.19,37121.865,79.0,234,102,25,10.833333333333334,5,28,38.666666666666664,74.91166666666668,79.29,16.1,805111.0,0.8333333333333334,0.24509803921568626,0.8333333333333334,4.666666666666667,2,High-Risk Customer,Frequent follow-up and payment assistance,1794371.41
CUST0974,3,157323.6,52441.200000000004,57.0,171,36,6,5.666666666666667,4,11,53.0,87.25999999999999,87.56333333333333,19.52,975779.0,0.6666666666666666,0.16666666666666666,1.3333333333333333,3.6666666666666665,1,High-Risk Customer,Frequent follow-up and payment assistance,1787301.87
CUST0034,1,15345.32,15345.32,0.0,0,7,1,8.0,0,7,57.0,85.71,88.06,31.26,1562760.0,1.0,0.14285714285714285,0.0,7.0,1,Reliable Customer,Automated reminder and self-service payment,1786011.43
CUST1946,6,189494.26,31582.376666666667,69.0,289,83,20,7.333333333333333,7,15,19.333333333333332,82.41166666666668,84.47166666666668,16.99,849687.0,0.6666666666666666,0.24096385542168675,1.1666666666666667,2.5,2,High-Risk Customer,Frequent follow-up and payment assistance,1781988.15
CUST1326,4,571988.85,142997.2125,0.0,0,66,20,8.5,2,18,53.75,71.475,79.64,27.32,1365823.0,1.0,0.30303030303030304,0.5,4.5,1,High-Risk Customer,Frequent follow-up and payment assistance,1779708.76
CUST1104,7,222566.99,31795.284285714286,61.57142857142857,218,133,31,14.285714285714286,12,31,46.142857142857146,77.49,76.74428571428572,17.86,892840.0,0.8571428571428571,0.23308270676691728,1.7142857142857142,4.428571428571429,2,High-Risk Customer,Frequent follow-up and payment assistance,1778813.48
CUST1967,3,125293.84999999999,41764.61666666666,357.6666666666667,483,47,10,13.666666666666666,5,10,56.333333333333336,80.41333333333334,78.67333333333333,6.37,318449.0,0.0,0.2127659574468085,1.6666666666666667,3.3333333333333335,2,High-Risk Customer,Frequent follow-up and payment assistance,1767527.46
CUST1331,3,74303.81,24767.936666666665,81.66666666666667,219,51,17,14.666666666666666,1,12,13.666666666666666,69.04666666666667,75.06,14.479999999999999,723812.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.0,3,High-Risk Customer,Frequent follow-up and payment assistance,1753233.51
CUST1670,6,312933.51,52155.585,133.33333333333334,520,89,27,6.833333333333333,3,13,45.666666666666664,69.79166666666667,79.79833333333333,11.42,571244.0,0.6666666666666666,0.30337078651685395,0.5,2.1666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,1737266.4
CUST1225,4,55451.09,13862.7725,51.75,206,56,15,17.25,3,16,30.5,80.7,78.5025,18.04,902050.0,0.5,0.26785714285714285,0.75,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1735520.04
CUST1251,4,182408.39,45602.0975,88.5,249,58,11,17.25,5,20,52.75,87.175,80.74000000000001,15.48,773858.0,0.25,0.1896551724137931,1.25,5.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1735376.57
CUST0234,7,143774.44,20539.205714285716,80.71428571428571,285,93,22,10.857142857142858,6,31,54.57142857142857,80.3442857142857,81.94428571428571,15.42,771037.0,0.7142857142857143,0.23655913978494625,0.8571428571428571,4.428571428571429,2,High-Risk Customer,Frequent follow-up and payment assistance,1722989.36
CUST0600,7,255464.19999999998,36494.88571428571,86.14285714285714,385,126,32,11.714285714285714,1,18,39.714285714285715,75.46285714285715,80.41714285714285,14.76,738152.0,0.7142857142857143,0.25396825396825395,0.14285714285714285,2.5714285714285716,2,High-Risk Customer,Frequent follow-up and payment assistance,1722973.98
CUST1514,7,130097.17000000001,18585.31,303.57142857142856,548,103,24,12.285714285714286,3,19,59.857142857142854,78.87285714285714,81.20857142857143,6.92,345866.0,0.14285714285714285,0.23300970873786409,0.42857142857142855,2.7142857142857144,2,High-Risk Customer,Frequent follow-up and payment assistance,1721055.12
CUST0724,3,75359.07,25119.690000000002,0.0,0,44,8,8.333333333333334,3,14,53.666666666666664,80.5,83.25,29.09,1454355.0,1.0,0.18181818181818182,1.0,4.666666666666667,1,High-Risk Customer,Frequent follow-up and payment assistance,1718783.18
CUST0647,5,151340.74,30268.147999999997,109.8,549,80,13,17.8,3,17,39.0,81.926,79.086,14.080000000000002,704224.0,0.8,0.1625,0.6,3.4,2,High-Risk Customer,Frequent follow-up and payment assistance,1717549.52
CUST1675,6,104953.73000000001,17492.288333333334,61.833333333333336,363,137,28,9.666666666666666,4,22,43.666666666666664,80.19,82.96166666666666,17.52,875782.0,0.6666666666666666,0.20437956204379562,0.6666666666666666,3.6666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,1706975.83
CUST1271,2,46468.61,23234.305,0.0,0,44,10,2.5,3,5,62.0,78.125,84.56,27.77,1388306.0,1.0,0.22727272727272727,1.5,2.5,1,High-Risk Customer,Frequent follow-up and payment assistance,1703830.09
CUST0555,3,91099.6,30366.533333333336,190.66666666666666,572,70,17,16.0,1,11,43.666666666666664,75.77666666666666,77.62333333333333,9.43,471280.0,0.6666666666666666,0.24285714285714285,0.3333333333333333,3.6666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,1702532.66
CUST1687,9,216149.52000000002,24016.613333333335,82.33333333333333,418,127,27,8.11111111111111,6,25,46.888888888888886,75.58777777777777,81.59444444444445,15.24,761943.0,0.7777777777777778,0.2125984251968504,0.6666666666666666,2.7777777777777777,2,High-Risk Customer,Frequent follow-up and payment assistance,1684633.97
CUST0279,2,38752.62,19376.31,0.0,0,27,6,9.5,1,11,21.0,79.83,83.215,27.51,1375569.0,1.0,0.2222222222222222,0.5,5.5,1,High-Risk Customer,Frequent follow-up and payment assistance,1681251.0
CUST0296,3,38196.58,12732.193333333335,168.0,504,44,10,6.333333333333333,2,8,51.0,75.29333333333334,82.51333333333334,10.22,510796.0,0.6666666666666666,0.22727272727272727,0.6666666666666666,2.6666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,1680054.48
CUST0518,4,81035.51,20258.8775,116.5,271,45,12,14.25,5,17,43.0,71.7525,74.83,12.24,612060.0,0.75,0.26666666666666666,1.25,4.25,2,High-Risk Customer,Frequent follow-up and payment assistance,1678472.54
CUST0966,3,66696.88,22232.293333333335,70.0,210,42,12,24.333333333333332,2,12,59.333333333333336,74.52,71.32666666666667,15.31,765339.0,0.6666666666666666,0.2857142857142857,0.6666666666666666,4.0,3,High-Risk Customer,Frequent follow-up and payment assistance,1672812.39
CUST0126,5,415954.66,83190.932,45.6,228,51,16,8.2,3,8,32.0,70.214,78.986,17.48,874143.0,0.8,0.3137254901960784,0.6,1.6,2,High-Risk Customer,Frequent follow-up and payment assistance,1672047.02
CUST0656,5,58181.6,11636.32,129.4,541,75,14,10.0,7,16,36.2,80.69399999999999,81.544,12.25,612621.0,0.8,0.18666666666666668,1.4,3.2,2,High-Risk Customer,Frequent follow-up and payment assistance,1667685.05
CUST0560,8,230903.83000000002,28862.978750000002,111.75,379,108,24,15.375,6,32,29.875,80.23625,79.39125,12.85,642632.0,0.75,0.2222222222222222,0.75,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1663167.32
CUST0652,6,524647.17,87441.195,169.5,486,109,24,15.666666666666666,1,18,45.833333333333336,76.30499999999999,78.42,10.09,504418.0,0.5,0.22018348623853212,0.16666666666666666,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1658725.37
CUST0286,5,195698.17,39139.634000000005,115.0,575,82,19,1.4,0,13,24.4,81.352,89.838,12.52,625919.0,0.8,0.23170731707317074,0.0,2.6,2,High-Risk Customer,Frequent follow-up and payment assistance,1657540.38
CUST1179,4,151137.75,37784.4375,0.0,0,42,6,12.75,3,12,21.25,83.0875,82.39500000000001,28.98,1448949.0,1.0,0.14285714285714285,0.75,3.0,1,High-Risk Customer,Frequent follow-up and payment assistance,1655941.71
CUST0297,4,310283.25,77570.8125,36.0,80,72,11,16.0,1,19,70.0,84.14,81.9725,21.08,1054001.0,1.0,0.1527777777777778,0.25,4.75,1,Occasional Late Payer,Personalized payment reminder,1652439.35
CUST1429,4,99250.34,24812.585,39.5,158,40,9,2.75,2,10,28.75,69.8275,82.265,19.17,958380.0,0.75,0.225,0.5,2.5,1,High-Risk Customer,Frequent follow-up and payment assistance,1637751.62
CUST0008,4,139211.23,34802.8075,133.75,535,54,16,8.5,3,11,31.5,74.82,80.81,10.74,536799.0,0.75,0.2962962962962963,0.75,2.75,2,High-Risk Customer,Frequent follow-up and payment assistance,1626550.67
CUST1180,8,453572.20999999996,56696.526249999995,134.0,504,133,28,12.5,9,24,64.625,84.52375,82.51,11.44,572154.0,0.625,0.21052631578947367,1.125,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1620701.49
CUST1973,7,197010.72,28144.38857142857,91.57142857142857,503,78,17,14.285714285714286,6,28,19.571428571428573,78.58857142857143,79.01142857142858,13.78,689104.0,0.7142857142857143,0.21794871794871795,0.8571428571428571,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1607846.23
CUST1824,4,55664.17999999999,13916.044999999998,77.75,161,52,18,24.5,3,21,26.25,50.1525,58.879999999999995,13.39,669696.0,0.5,0.34615384615384615,0.75,5.25,3,High-Risk Customer,Frequent follow-up and payment assistance,1602440.86
CUST1623,7,304187.99,43455.427142857145,140.28571428571428,542,65,19,9.428571428571429,5,30,47.857142857142854,69.85285714285715,77.84,10.31,515590.0,0.42857142857142855,0.2923076923076923,0.7142857142857143,4.285714285714286,2,High-Risk Customer,Frequent follow-up and payment assistance,1601025.93
CUST1876,4,111571.20999999999,27892.802499999998,127.75,511,38,11,9.25,1,21,16.25,47.917500000000004,67.91,10.9,544955.0,0.75,0.2894736842105263,0.25,5.25,3,High-Risk Customer,Frequent follow-up and payment assistance,1600410.94
CUST1126,3,74124.89,24708.296666666665,119.33333333333333,295,27,4,16.666666666666668,1,9,43.333333333333336,84.54333333333334,81.60666666666667,12.68,634010.0,0.6666666666666666,0.14814814814814814,0.3333333333333333,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,1596609.38
CUST0242,4,165645.93,41411.4825,136.5,546,36,11,13.0,3,17,65.0,60.417500000000004,70.91,10.26,513001.0,0.75,0.3055555555555556,0.75,4.25,3,High-Risk Customer,Frequent follow-up and payment assistance,1583961.84
CUST0219,4,37202.98,9300.745,141.5,331,70,16,13.25,1,14,44.0,77.2225,80.16,10.51,525595.0,0.5,0.22857142857142856,0.25,3.5,2,High-Risk Customer,Frequent follow-up and payment assistance,1559440.37
CUST0354,2,117300.61,58650.305,0.0,0,34,4,8.0,1,7,66.0,88.77,88.58,27.84,1392057.0,1.0,0.11764705882352941,0.5,3.5,1,High-Risk Customer,Frequent follow-up and payment assistance,1555828.41
CUST0323,5,205990.93,41198.186,185.4,336,56,18,17.2,9,13,33.4,71.25,71.70599999999999,8.25,412455.0,0.4,0.32142857142857145,1.8,2.6,3,High-Risk Customer,Frequent follow-up and payment assistance,1555515.11
CUST0826,5,149413.21,29882.642,61.0,290,53,10,12.2,4,17,57.0,82.332,82.244,16.25,812371.0,0.6,0.18867924528301888,0.8,3.4,2,High-Risk Customer,Frequent follow-up and payment assistance,1554694.16
CUST0800,8,287646.53,35955.81625,257.625,552,130,33,13.125,11,33,45.125,74.43375,76.59375,6.85,342575.0,0.375,0.25384615384615383,1.375,4.125,2,High-Risk Customer,Frequent follow-up and payment assistance,1536129.36
CUST1649,5,150369.24,30073.847999999998,172.6,451,90,21,12.6,5,9,29.4,69.47200000000001,75.176,9.06,453157.0,0.6,0.23333333333333334,1.0,1.8,2,High-Risk Customer,Frequent follow-up and payment assistance,1523544.04
CUST1981,3,45337.48,15112.493333333334,23.0,69,36,7,17.0,1,11,50.666666666666664,81.48333333333333,79.87333333333333,20.67,1033667.0,1.0,0.19444444444444445,0.3333333333333333,3.6666666666666665,1,High-Risk Customer,Frequent follow-up and payment assistance,1518629.1
