customer_id,invoice_id,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_overdue,previous_payments,previous_late_payments,average_payment_delay,payment_failures,communication_count,last_contact_days,discount_used,recovered,customer_segment,customer_lifetime_value,payment_delay,invoice_age,late_payment_ratio,payment_reliability_score,overdue_revenue,recovery_opportunity,overdue_severity,invoice_value_category,payment_behavior_score,communication_effectiveness,customer_value_score,overdue_risk_score,recovery_potential_score,expected_recovery_baseline,recovery_priority_score,recovery_probability,recovery_probability_percent,expected_recovery,overdue_status,overdue_invoice,risk_level,urgency_score,recovery_value_score,priority_score,normalized_priority,priority_category,recommended_action,potential_loss
CUST0211,INV008782,61420.17,2025-06-09,2025-06-24,,Overdue,436,23,8,30,1,2,35,0,0,Mid-Market,4070120,436.0,451,0.3478260869565217,65.22,61420.17,True,Critical,Medium,62.61,0.053,81.4,64.43,42.86,26324.68,141100.28,0.027605794613981934,2.76,1695.5525981758547,180+ Days,True,Critical,100,0.7259055019251125,3391.1051963517093,1.037007859893018,Critical,Escalate to human recovery team,59724.61740182414
CUST0447,INV008783,36305.56,2026-02-03,2026-02-18,,Overdue,197,5,3,15,1,0,19,0,0,Enterprise,1751243,197.0,212,0.6,40.0,36305.56,True,Critical,Small,59.0,0.0,35.02,72.0,27.8,10092.95,29976.06,0.12223215254035588,12.22,4437.706747983043,180+ Days,True,Critical,100,1.8998854696437943,8875.413495966086,2.7141220994911355,Critical,Escalate to human recovery team,31867.853252016954
CUST0586,INV008784,50906.52,2026-06-27,2026-07-27,,Overdue,38,14,4,2,1,2,33,0,0,SMB,267770,38.0,68,0.2857142857142857,71.43,50906.52,True,Moderate,Medium,82.52,0.056,5.36,28.4,58.32,29688.68,40970.38,0.5702506562464834,57.03,29029.47643722473,31-60 Days,True,Medium,40,12.42819402149935,40641.26701211462,12.428194021499351,Medium,Send personalized payment reminder,21877.043562775267
CUST0167,INV008785,57989.82,2025-05-07,2025-07-06,2025-07-17,Paid,0,2,0,18,0,0,89,0,1,SMB,3938577,11.0,484,0.0,100.0,0.0,False,Current,Medium,89.2,0.0,78.77,0.0,80.0,46391.86,46391.86,0.9907074675431544,99.07,57450.947715483366,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,538.872284516634
CUST0460,INV008786,13389.89,2025-07-29,2025-09-27,2025-10-10,Paid,0,25,7,12,1,5,59,0,1,SMB,3315962,13.0,401,0.28,72.0,0.0,False,Current,Small,76.8,0.077,66.32,12.4,64.6,8649.87,8649.87,0.9962267846045443,99.62,13339.36706090854,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,50.52293909145919
CUST0916,INV008787,5950.06,2025-05-30,2025-06-29,2025-07-11,Paid,0,5,0,13,0,1,47,0,1,SMB,189227,12.0,461,0.0,100.0,0.0,False,Current,Small,92.2,0.02,3.78,0.0,80.4,4783.85,4783.85,0.9968137254901961,99.68,5931.101475490196,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,18.958524509804192
CUST1381,INV008788,20933.0,2025-01-31,2025-03-02,,Overdue,550,23,5,3,0,0,71,1,0,SMB,3499330,550.0,580,0.217391304347826,78.26,20933.0,True,Critical,Small,87.33,0.0,69.99,56.52,50.44,10558.61,68630.96,0.04302048772830005,4.3,900.547869616505,180+ Days,True,Critical,100,0.38554548765095864,1801.09573923301,0.5507792680727981,Critical,Escalate to human recovery team,20032.452130383495
CUST1328,INV008789,27529.96,2025-10-29,2025-11-28,,Overdue,279,28,8,27,0,5,68,0,0,Mid-Market,820692,279.0,309,0.2857142857142857,71.43,27529.96,True,Critical,Small,69.52,0.068,16.41,58.57,48.0,13214.38,50082.5,0.03377915978223107,3.38,929.93891763843,180+ Days,True,Critical,100,0.39812847887719,1859.87783527686,0.5687549698245573,Critical,Escalate to human recovery team,26600.02108236157
CUST1257,INV008790,13741.22,2025-09-14,2025-10-29,,Overdue,309,23,2,27,1,3,2,0,0,SMB,3914044,309.0,354,0.0869565217391304,91.3,13741.22,True,Critical,Small,77.45,0.5,78.28,56.61,66.27,9106.31,37244.81,0.057061410270056866,5.71,784.0933920311107,180+ Days,True,Critical,100,0.3356886173338723,1568.1867840622215,0.4795551676198177,Critical,Escalate to human recovery team,12957.126607968888
CUST1351,INV008791,29072.67,2025-02-26,2025-03-28,,Overdue,524,26,7,10,0,4,89,0,1,Enterprise,2082816,524.0,554,0.2692307692307692,73.08,29072.67,True,Critical,Small,80.54,0.043,41.66,58.08,48.42,14076.99,87840.42,0.1593500479660939,15.94,4632.731359002419,180+ Days,True,Critical,100,1.9833800414442069,9265.462718004837,2.8334000592060105,Critical,Escalate to human recovery team,24439.938640997578
CUST1908,INV008792,30626.64,2025-01-09,2025-02-08,,Overdue,572,12,3,8,0,6,25,0,0,SMB,2999311,572.0,602,0.25,75.0,30626.64,True,Critical,Small,82.7,0.188,59.99,57.5,52.39,16045.3,107824.42,0.031134222039481515,3.11,953.5366100832662,180+ Days,True,Critical,100,0.40823119984076967,1907.0732201665323,0.5831874283439568,Critical,Escalate to human recovery team,29673.103389916734
CUST1206,INV008793,8865.95,2025-01-05,2025-02-19,2025-03-12,Paid,0,24,4,21,0,0,34,0,1,Mid-Market,1138963,21.0,606,0.1666666666666666,83.33,0.0,False,Current,Small,79.06,0.0,22.78,5.0,70.75,6272.66,6272.66,0.9988004747645945,99.88,8855.315069239157,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,10.634930760843417
CUST1658,INV008794,32694.8,2025-04-24,2025-05-24,,Overdue,467,20,5,1,1,7,53,0,0,SMB,3395026,467.0,497,0.25,75.0,32694.8,True,Critical,Small,84.9,0.115,67.9,61.5,49.53,16193.73,91818.45,0.028677265315630217,2.87,937.5974540414668,180+ Days,True,Critical,100,0.4014072764312377,1875.1949080829336,0.5734389663303396,Critical,Escalate to human recovery team,31757.20254595853
CUST1358,INV008795,16861.5,2025-07-24,2025-08-08,,Overdue,391,7,1,4,1,7,25,0,0,SMB,2213349,391.0,406,0.1428571428571428,85.71,16861.5,True,Critical,Small,88.46,0.212,44.27,58.29,57.41,9680.19,47529.73,0.026388238751955367,2.64,444.94528771609544,180+ Days,True,Critical,100,0.1904914260732754,889.8905754321909,0.2721306086761078,Critical,Escalate to human recovery team,16416.554712283905
CUST1739,INV008796,10938.23,2025-01-24,2025-03-10,2025-03-25,Paid,0,3,1,19,0,3,22,1,1,SMB,1772199,15.0,587,0.3333333333333333,66.67,0.0,False,Current,Small,71.94,0.115,35.44,10.0,63.8,6978.59,6978.59,0.9999824997168735,100.0,10938.038577878096,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,0.19142212190308783
CUST1991,INV008797,48405.81,2026-05-08,2026-06-07,,Overdue,88,9,2,11,1,2,37,0,1,Mid-Market,1677059,88.0,118,0.2222222222222222,77.78,48405.81,True,Severe,Small,80.29,0.05,33.54,47.33,54.44,26352.12,49541.99,0.5555468806803551,55.55,26891.696752305936,61-90 Days,True,High,60,11.51296081855666,43026.7148036895,13.157669506921899,High,Send urgent payment reminder,21514.113247694062
CUST1053,INV008798,10127.49,2026-02-10,2026-03-12,2026-04-08,Paid,0,15,5,25,0,5,1,0,1,Enterprise,3416085,27.0,205,0.3333333333333333,66.67,0.0,False,Current,Small,68.34,0.714,68.32,10.0,75.78,7674.61,7674.61,0.9912709936617383,99.13,10039.087075599318,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,88.40292440068151
CUST0714,INV008799,13951.36,2025-04-13,2025-05-28,,Overdue,463,15,3,3,0,7,32,0,0,SMB,335622,463.0,508,0.2,80.0,13951.36,True,Critical,Small,88.2,0.175,6.71,56.0,54.9,7659.3,43121.86,0.02572026584602023,2.57,358.8326881135328,180+ Days,True,Critical,100,0.15362461940279826,717.6653762270656,0.21946374200399751,Critical,Escalate to human recovery team,13592.527311886468
CUST1117,INV008800,23672.06,2025-03-01,2025-03-31,,Overdue,521,8,3,1,0,5,79,0,0,SMB,4517890,521.0,551,0.375,62.5,23672.06,True,Critical,Small,80.65,0.059,90.36,61.25,42.87,10148.21,63020.38,0.03785271040020822,3.79,896.051631756353,180+ Days,True,Critical,100,0.38362054365089654,1792.103263512706,0.5480293480727094,Critical,Escalate to human recovery team,22776.00836824365
CUST0841,INV008801,87056.41,2025-03-27,2025-04-26,,Overdue,495,28,4,19,0,4,48,1,0,SMB,3030346,495.0,525,0.1428571428571428,85.71,87056.41,True,Critical,Medium,81.46,0.075,60.61,54.29,56.07,48812.53,290434.55,0.04471039012787965,4.47,3892.326054232643,180+ Days,True,Critical,100,1.6663953103511424,7784.652108465286,2.380564729073061,Critical,Escalate to human recovery team,83164.08394576736
CUST0868,INV008802,26709.75,2026-01-07,2026-03-08,2026-03-09,Paid,0,26,5,0,1,0,78,0,1,SMB,1445285,1.0,239,0.1923076923076923,80.77,0.0,False,Current,Small,88.38,0.0,28.91,9.77,67.93,18143.93,18143.93,0.9997097744311846,99.97,26701.998147613333,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,7.751852386667451
CUST0688,INV008803,37357.48,2026-08-19,2026-09-18,2026-10-10,Paid,0,16,3,19,2,0,7,0,1,SMB,784983,22.0,15,0.1875,81.25,0.0,False,Current,Small,75.22,0.0,15.7,13.62,66.8,24954.8,24954.8,0.8831872025885589,88.32,32993.64825695804,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,4363.831743041963
CUST0330,INV008804,16356.12,2025-07-21,2025-09-04,2025-09-10,Paid,0,25,6,12,3,1,67,0,1,SMB,2134504,6.0,409,0.24,76.0,0.0,False,Current,Small,74.8,0.014,42.69,19.2,62.76,10265.1,10265.1,0.9917431951378122,99.17,16221.070708857473,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,135.0492911425281
CUST1747,INV008805,20363.72,2025-03-30,2025-04-29,2025-05-05,Paid,0,2,0,3,0,0,66,0,1,SMB,1895700,6.0,522,0.0,100.0,0.0,False,Current,Small,98.2,0.0,37.91,0.0,80.0,16290.98,16290.98,0.9997477605834473,99.97,20358.583467148357,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,5.136532851644006
CUST1208,INV008806,20975.76,2026-03-13,2026-04-12,,Overdue,144,20,6,0,2,4,57,0,0,SMB,2333785,144.0,174,0.3,70.0,20975.76,True,Critical,Small,81.0,0.065,46.68,67.0,44.35,9302.75,22698.71,0.1155330393094998,11.55,2423.3933046266334,91-180 Days,True,Critical,80,1.0375110362542124,4362.10794832794,1.3339427608982735,Critical,Escalate to human recovery team,18552.366695373366
CUST0095,INV008807,29534.26,2025-04-30,2025-05-30,2025-06-13,Paid,0,1,0,6,0,2,36,0,1,Mid-Market,339768,14.0,491,0.0,100.0,0.0,False,Current,Small,96.4,0.051,6.8,0.0,81.02,23928.66,23928.66,0.9993073593073594,99.93,29513.80336969697,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,20.45663030302967
CUST0785,INV008808,16383.54,2025-06-05,2025-07-05,,Overdue,425,24,6,0,0,1,74,0,0,SMB,3030248,425.0,455,0.25,75.0,16383.54,True,Critical,Small,87.5,0.013,60.61,57.5,48.88,8008.27,42043.42,0.03526160801938821,3.53,577.7099654499676,180+ Days,True,Critical,100,0.24733107241159372,1155.4199308999353,0.35333010344513394,Critical,Escalate to human recovery team,15805.830034550034
CUST0649,INV008809,84120.02,2026-02-03,2026-03-20,,Overdue,167,29,10,33,0,4,13,0,0,Mid-Market,2049284,167.0,212,0.3448275862068966,65.52,84120.02,True,Critical,Medium,62.96,0.222,40.99,60.34,47.8,40209.37,107359.02,0.27956684648783997,27.96,23517.16871789403,91-180 Days,True,Critical,80,10.068246883279448,42330.90369220926,12.944888849930722,Critical,Escalate to human recovery team,60602.85128210597
CUST1773,INV008810,15166.34,2025-07-07,2025-08-06,,Overdue,393,4,0,11,1,7,83,0,0,Enterprise,287068,393.0,423,0.0,100.0,15166.34,True,Critical,Small,91.4,0.077,5.74,54.0,62.64,9500.2,46835.99,0.036846291235128635,3.68,558.8233806109808,180+ Days,True,Critical,100,0.2392452861835843,1117.6467612219617,0.34177898026226333,Critical,Escalate to human recovery team,14607.51661938902
CUST0353,INV008811,5000.0,2025-02-21,2025-03-23,,Overdue,529,4,2,14,1,6,44,0,0,Mid-Market,4125837,529.0,559,0.5,50.0,5000.0,True,Critical,Small,64.6,0.118,82.52,69.0,35.71,1785.5,11230.8,0.04016619770916924,4.02,200.8309885458462,180+ Days,True,Critical,100,0.0859804170624549,401.6619770916924,0.12282916723207846,Critical,Escalate to human recovery team,4799.169011454153
CUST0930,INV008812,342078.87,2026-06-15,2026-07-30,,Overdue,35,23,8,0,1,0,82,0,1,SMB,1951740,35.0,80,0.3478260869565217,65.22,342078.87,True,Moderate,Large,80.61,0.0,39.03,29.02,54.19,185372.54,250252.93,0.68281795045382,68.28,233577.59290695871,31-60 Days,True,Medium,40,100.0,327008.63006974215,100.0,Medium,Send personalized payment reminder,108501.27709304128
CUST0941,INV008813,15877.07,2026-04-25,2026-05-10,,Overdue,116,6,1,3,1,5,62,0,0,SMB,4612530,116.0,131,0.1666666666666666,83.33,15877.07,True,Critical,Small,87.86,0.074,92.25,57.33,53.91,8559.33,18488.15,0.243333962209936,24.33,3863.4303513845084,91-180 Days,True,Critical,80,1.6540243879143979,6954.174632492115,2.1266027844613693,Critical,Escalate to human recovery team,12013.639648615492
CUST0984,INV008814,81893.08,2026-08-10,2026-09-24,2026-10-13,Paid,0,3,1,20,1,4,68,0,1,SMB,4607220,19.0,24,0.3333333333333333,66.67,0.0,False,Current,Medium,69.34,0.055,92.14,14.0,61.2,50118.56,50118.56,0.9007905076159716,90.08,73768.50910343537,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,8124.570896564634
CUST1289,INV008815,89750.68,2025-08-18,2025-09-17,2025-09-23,Paid,0,8,1,1,1,4,47,0,1,SMB,2112087,6.0,381,0.125,87.5,0.0,False,Current,Medium,91.15,0.077,42.24,7.75,73.2,65697.5,65697.5,0.9999825783972125,100.0,89749.11639930312,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,1.563600696870708
CUST1671,INV008816,56682.13,2026-04-26,2026-05-26,2026-05-27,Paid,0,2,2,6,4,5,30,0,1,SMB,1449769,1.0,130,1.0,0.0,0.0,False,Current,Medium,38.4,0.139,29.0,46.0,21.68,12288.69,12288.69,0.8511478581561549,85.11,48244.87354522873,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,8437.256454771268
CUST1680,INV008817,18069.36,2025-05-10,2025-06-09,,Overdue,451,29,7,15,0,2,73,0,0,Mid-Market,1944554,451.0,481,0.2413793103448276,75.86,18069.36,True,Critical,Small,78.93,0.026,38.89,57.24,49.62,8966.02,49402.77,0.037279216635091726,3.73,673.611585897461,180+ Days,True,Critical,100,0.28838878657585176,1347.223171794922,0.4119839808226455,Critical,Escalate to human recovery team,17395.748414102538
CUST1043,INV008818,29339.35,2025-02-24,2025-03-26,2025-04-05,Paid,0,17,3,8,1,5,35,0,1,SMB,4495818,10.0,556,0.1764705882352941,82.35,0.0,False,Current,Small,84.38,0.122,89.92,9.29,71.25,20904.29,20904.29,0.9999870511192743,100.0,29338.97008825628,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,0.3799117437192763
CUST1767,INV008819,6157.89,2025-09-28,2025-10-28,,Overdue,310,28,8,5,2,6,51,1,0,Mid-Market,647904,310.0,340,0.2857142857142857,71.43,6157.89,True,Critical,Small,78.72,0.103,12.96,66.57,45.9,2826.47,11588.53,0.03152603890295451,3.15,194.13387970011456,180+ Days,True,Critical,100,0.08311322900627895,388.2677594002291,0.11873318429468424,Critical,Escalate to human recovery team,5963.756120299886
CUST0646,INV008820,161159.17,2025-04-10,2025-05-10,2025-05-10,Paid,0,12,4,0,0,7,53,0,1,Enterprise,1913462,0.0,511,0.3333333333333333,66.67,0.0,False,Current,Medium,83.34,0.115,38.27,10.0,63.8,102819.55,102819.55,0.9984662537032469,99.85,160911.99271982472,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,247.1772801752959
CUST0626,INV008821,9397.45,2025-03-10,2025-04-09,2025-04-30,Paid,0,29,8,20,0,7,10,0,1,SMB,3217759,21.0,542,0.2758620689655172,72.41,0.0,False,Current,Small,74.2,0.389,64.36,8.28,72.47,6810.33,6810.33,0.999896884886683,99.99,9396.480980878361,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,0.969019121639576
CUST1523,INV008822,17087.44,2025-10-26,2025-12-10,2025-12-30,Paid,0,12,2,25,0,5,43,0,1,SMB,2032847,20.0,312,0.1666666666666666,83.33,0.0,False,Current,Small,76.66,0.102,40.66,5.0,72.79,12437.95,12437.95,0.997038563340745,99.7,17036.83662877118,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,50.603371228819015
CUST0139,INV008823,24318.35,2026-06-13,2026-07-13,,Overdue,52,15,5,32,0,7,1,0,0,SMB,3787859,52.0,82,0.3333333333333333,66.67,24318.35,True,Moderate,Small,64.13,0.778,75.76,31.67,69.48,16896.39,25682.51,0.33459736199397555,33.46,8136.855758046195,31-60 Days,True,Medium,40,3.4835771945331073,11391.598061264673,3.4835771945331078,Medium,Send personalized payment reminder,16181.494241953804
CUST1661,INV008824,19782.64,2025-12-20,2026-02-03,,Overdue,212,18,7,9,1,0,2,1,0,Mid-Market,1811369,212.0,257,0.3888888888888889,61.11,19782.64,True,Critical,Small,73.16,0.0,36.23,65.67,39.51,7816.12,24386.29,0.06050836903948302,6.05,1197.0152816952384,180+ Days,True,Critical,100,0.5124700819106596,2394.030563390477,0.7321001170152281,Critical,Escalate to human recovery team,18585.62471830476
CUST0716,INV008825,11420.06,2025-06-01,2025-07-01,,Overdue,429,9,5,16,1,3,5,1,0,Enterprise,1956862,429.0,459,0.5555555555555556,44.44,11420.06,True,Critical,Small,60.62,0.333,39.14,70.67,36.92,4216.29,22304.17,0.025377699408767933,2.54,289.8148499100943,180+ Days,True,Critical,100,0.12407647767204139,579.6296998201886,0.17725211096005913,Critical,Escalate to human recovery team,11130.245150089906
CUST1597,INV008826,88817.51,2025-11-26,2025-12-26,,Overdue,251,21,6,23,1,5,32,1,0,SMB,3040193,251.0,281,0.2857142857142857,71.43,88817.51,True,Critical,Medium,69.92,0.132,60.8,62.57,47.88,42525.82,149265.63,0.026251310891082184,2.63,2331.5760675818005,180+ Days,True,Critical,100,0.998201941617979,4663.152135163601,1.42600277373997,Critical,Escalate to human recovery team,86485.9339324182
CUST0762,INV008827,56969.95,2025-04-26,2025-05-26,,Overdue,465,5,2,13,1,1,39,0,0,SMB,1339467,465.0,495,0.4,60.0,56969.95,True,Critical,Medium,70.2,0.024,26.79,66.0,39.38,22434.77,126756.45,0.03496518530676029,3.5,1991.9648586668682,180+ Days,True,Critical,100,0.8528064845074117,3983.9297173337363,1.2182949778677312,Critical,Escalate to human recovery team,54977.98514133313
CUST1834,INV008828,30395.42,2026-06-26,2026-07-11,,Overdue,54,22,10,22,0,5,28,1,0,Mid-Market,4527310,54.0,69,0.4545454545454545,54.55,30395.42,True,Moderate,Small,64.08,0.147,90.55,36.14,49.84,15149.08,23329.58,0.3942152114536283,39.42,11982.336922521843,31-60 Days,True,Medium,40,5.129917118075099,16775.27169153058,5.1299171180751,Medium,Send personalized payment reminder,18413.083077478157
CUST1549,INV008829,14771.38,2025-11-19,2026-01-18,,Overdue,228,3,0,17,1,5,71,1,0,SMB,1477989,228.0,288,0.0,100.0,14771.38,True,Critical,Small,87.8,0.065,29.56,54.0,62.4,9217.34,30232.88,0.08089068420950514,8.09,1194.8670349186,180+ Days,True,Critical,100,0.5115503675023113,2389.7340698372,0.7307862392890163,Critical,Escalate to human recovery team,13576.5129650814
CUST1932,INV008830,63848.98,2026-07-17,2026-09-15,,Overdue,0,17,4,19,0,2,51,1,0,Mid-Market,1622138,0.0,48,0.2352941176470588,76.47,63848.98,False,Current,Medium,76.83,0.037,32.44,7.06,67.68,43212.99,43212.99,0.7077505353023292,70.78,45189.149773507714,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,18659.83022649229
CUST0255,INV008831,13842.95,2026-07-26,2026-08-10,2026-08-18,Paid,0,29,6,3,0,6,2,1,1,SMB,2588568,8.0,39,0.2068965517241379,79.31,0.0,False,Current,Small,87.86,0.667,51.77,6.21,81.86,11331.84,11331.84,0.9767162846509221,97.67,13520.634692608483,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,322.3153073915182
CUST1109,INV008832,105914.97,2025-08-17,2025-09-16,2025-09-16,Paid,0,24,6,0,0,1,75,0,1,Mid-Market,1425607,0.0,382,0.25,75.0,0.0,False,Current,Medium,87.5,0.013,28.51,7.5,66.39,70316.95,70316.95,0.9958284495581115,99.58,105473.1403600939,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,441.82963990610733
CUST1482,INV008833,24617.7,2025-12-26,2026-02-24,,Overdue,191,23,9,19,2,7,48,0,0,SMB,749895,191.0,251,0.391304347826087,60.87,24617.7,True,Critical,Small,65.04,0.125,15.0,69.74,40.48,9965.24,28998.85,0.08067994277594287,8.07,1986.154627275329,180+ Days,True,Critical,100,0.8503189893161014,3972.309254550658,1.2147414133087164,Critical,Escalate to human recovery team,22631.54537272467
CUST1556,INV008834,75341.13,2025-01-05,2025-02-19,,Overdue,561,12,6,11,2,6,83,0,0,SMB,3622401,561.0,606,0.5,50.0,75341.13,True,Critical,Medium,64.4,0.067,72.45,73.0,33.29,25081.06,165785.81,0.036749380472795815,3.67,2768.739851620371,180+ Days,True,Critical,100,1.1853619249870628,5537.479703240742,1.6933741785529473,Critical,Escalate to human recovery team,72572.39014837964
CUST1586,INV008835,19656.82,2025-01-28,2025-02-27,,Overdue,553,14,6,12,1,5,27,0,0,SMB,4713754,553.0,583,0.4285714285714285,57.14,19656.82,True,Critical,Small,69.37,0.152,94.28,66.86,40.35,7931.53,51792.89,0.02767335855895411,2.77,543.9702279888203,180+ Days,True,Critical,100,0.23288630609593647,1087.9404559776406,0.332694722994195,Critical,Escalate to human recovery team,19112.84977201118
CUST0676,INV008836,23659.81,2025-12-30,2026-01-29,2026-01-29,Paid,0,8,1,0,1,0,48,1,1,Enterprise,4649757,0.0,247,0.125,87.5,0.0,False,Current,Small,91.75,0.0,93.0,7.75,71.66,16954.62,16954.62,0.9997327713626833,99.97,23653.48742121453,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,6.3225787854717055
CUST0092,INV008837,75013.33,2026-04-07,2026-05-07,,Overdue,119,9,3,25,0,5,64,0,0,Mid-Market,3816484,119.0,149,0.3333333333333333,66.67,75013.33,True,Critical,Medium,68.34,0.071,76.33,59.58,45.57,34183.57,74862.02,0.2778293997776364,27.78,20840.908449221766,91-180 Days,True,Critical,80,8.922477618614451,37513.63520859918,11.471756938218581,Critical,Escalate to human recovery team,54172.421550778236
CUST1624,INV008838,197585.2,2025-08-19,2025-10-03,,Overdue,335,2,1,8,0,7,87,0,0,Enterprise,1483284,335.0,380,0.5,50.0,197585.2,True,Critical,Medium,70.2,0.074,29.67,65.0,36.23,71585.12,311395.27,0.03049068680306634,3.05,6024.508450121223,180+ Days,True,Critical,100,2.579232183679953,12049.016900242446,3.684617405257077,Critical,Escalate to human recovery team,191560.6915498788
